Country Name,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mauritania,Consumer price index (2010 = 100),FP.CPI.TOTL,53.1532331319,55.6593529791,67.1111328987,75.248793125,79.9450953478,85.7443992353,92.0437276337,94.0879454875,100,105.6424334526,110.8568170008,115.4348071075,119.5156801704,..
Mauritania,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,1.9,..,..,..,..,..,..,..,7.3,..,..,..,..,..
Mauritania,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,57478,62269,65705,69450.185,74658.948875,80557.005836125,..,..
Mauritania,"Contributing family workers, female (% of females employed)",SL.FAM.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Contributing family workers, male (% of males employed)",SL.FAM.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Contributing family workers, total (% of total employed)",SL.FAM.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,140.8,143.6,121.6,83.9,56.4,58.9,56,48.3,47.6,46.1,19.8,18.5
Mauritania,Cost to export (US$ per container),IC.EXP.COST.CD,..,..,..,1480,1480,1480,1640,1640,1640,1640,1640,1640,1640,..
Mauritania,Cost to import (US$ per container),IC.IMP.COST.CD,..,..,..,1363,1363,1363,1523,1523,1523,1523,1523,1523,1523,..
Mauritania,Coverage (%) - All Labor Market,per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Coverage (%) - All Social Assistance,per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,33.5256583188,..,..,..,..,..,..,..
Mauritania,Coverage (%) - All Social Insurance,per_si_allsi.cov_pop_tot,..,..,..,..,..,..,9.2270435499,..,..,..,..,..,..,..
Mauritania,Coverage (%) -All Social Protection and Labor,per_allsp.cov_pop_tot,..,..,..,..,..,..,39.3983868763,..,..,..,..,..,..,..
Mauritania,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..,..,3.5,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,..
Mauritania,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..,..,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,..
Mauritania,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,4,4,4,4,3.5,3.5,3,3,3,3,..
Mauritania,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,2.8333333333,3.3333333333,3.5,3.5,3.1666666667,3.3333333333,3.3333333333,3.3333333333,3.5,3.6666666667,..
Mauritania,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..,..,4,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,..
Mauritania,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..,..,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,..
Mauritania,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..
Mauritania,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,2.5,3,3,3,2.5,3,3.5,3.5,3.5,4,..
Mauritania,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,3.5,3.5,4,4,4,4,4,4,4,4,..
Mauritania,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,2,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4,..
Mauritania,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,3.4,3.4,3.5,3.5,3.4,3.2,3.3,3.3,3.4,3.5,..
Mauritania,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..,..,3.5,3.5,3.5,3.5,3,3,3,2.5,3,3,..
Mauritania,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,3,3,3,3,3,3,3,3,3,3,..
Mauritania,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,2.9,2.9,3,3,3,3,3,3.1,3.1,3.2,..
Mauritania,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,..,..,..,2,2.5,2.5,3,3,3,3,3,3,3,..
Mauritania,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,..,..,..,3,3,3,3,3,3,3,3,3,3,..
Mauritania,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,3.5,3,3,3,3,2.5,2.5,2.5,2.5,3,..
Mauritania,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,..,..,..,3.5,3.5,3.5,3.3,3.3333333333,3.1666666667,3.1666666667,3.1666666667,3.1666666667,3.1666666667,..
Mauritania,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,..,..,..,4.5,4.5,4.5,4,4,4,4,4,4,4,..
Mauritania,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,2.5,2.5,3,2.5,2.5,2.5,2.5,2.5,2.5,3,..
Mauritania,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,106.59,87.53,90.36,105.92,103.73,111.99,114.73,103.32,151.76,134.92,175.43,165.5,..,..
Mauritania,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,36.0212,37.2223,44.9099,44.2813,54.8178,46.8657,44.2133,48.4774,46.4784,44.2708,37.9176,38.9963,41.642,..
Mauritania,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,0.3875,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,..,13.9396,2.9218,2.2256,5.3942,8.282,9.4347,7.5798,6.3911,6.442,7.9145,7.7875,6.5498,..
Mauritania,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,6.9927,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,3.6036,3.2922,0.2642,0.0961,0.1159,0.0866,0.064,0.0273,0,0,0,0,0,..
Mauritania,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,1.0287,1.0266,0.9527,0.8715,0.3218,0.308,0.2492,0.2054,0.1739,0.1544,0.1218,0.1092,0.097,..
Mauritania,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0.4001,0.3665,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,2.338,2.451,2.9035,3.1512,6.269,8.4115,8.2306,7.6123,6.0208,5.9174,5.0182,4.6469,4.2667,..
Mauritania,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0,0,0.1362,0.0991,0.1324,0.1031,0.0635,0.028,0,0,0,0,0,..
Mauritania,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,40.9221,41.7018,47.9117,49.2752,32.9489,35.9431,37.7447,36.0698,40.9358,43.2154,49.0279,48.4601,47.4445,..
Mauritania,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,-25.3054791039,-24.9470166964,..,..
Mauritania,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,-1226092286,-1261758969,..,..
Mauritania,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..,..,..,..,..,..,..,..,..,100,..,..,..
Mauritania,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.561,9.504,9.281,9.176,9.052,8.913,8.764,8.608,8.454,8.306,8.17,8.05,..,..
Mauritania,Debt buyback (current US$),DT.DSB.DPPG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-35819000,-26566000,-91340000,-18536000,-904075000,-66728000,-33137000,-1466000,-114962000,-1498000,0,0,0,..
Mauritania,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,16.2109757962,9.5124999689,4.9956241632,4.8637134994,1.9336501342,1.7442701253,3.8065110228,2.5833644893,2.9179368542,2.758940006,3.315683134,4.4454068115,..,..
Mauritania,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,65721000,61422000,43856000,52152000,63267000,115535000,59153000,76565000,111039000,119802000,139924000,159985000,216027000,..
Mauritania,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,65721000,61422000,43856000,52152000,63267000,115535000,59153000,76565000,111039000,119802000,139924000,159985000,216027000,..
Mauritania,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,83660000,74507000,56337000,65539000,91965000,121268000,63352000,77867000,112752000,121734000,142964000,165072000,220978000,..
Mauritania,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,68161000,0,898954000,1047000,28170000,0,0,0,0,0,0,..
Mauritania,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,2647000,67875000,0,0,0,0,0,0,0,0,0,843000,0,..
Mauritania,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,238.9233,255.6291,265,265.52833333,268.6,258.58666667,238.20333333,262.36583333,275.89416667,281.11833333,296.62,300.68166667,303,..
Mauritania,Delay in obtaining an electrical connection (days),IC.ELC.DURS,..,..,..,..,7.5,..,..,..,..,..,..,..,16.1,..
Mauritania,Deposit interest rate (%),FR.INR.DPST,9.4166666667,8,8,8,8,8,8,8,8,8,5.81,..,..,..
Mauritania,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,34.516149873,37.6023626338,41.5368859756,66.2306608965,84.6117671166,94.7805831943,110.6581728209,..
Mauritania,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,..,..,..,..,..,..,..,..,..,..,0,0,2
Mauritania,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,78,75,71,71,73,71,65,56,50,47,46,45,41,..
Mauritania,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,5.22,..
Mauritania,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,..,9,..,..,..,32,..,..,..,33.7,..,..,..,..
Mauritania,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,..,22.6,..,..,..,20.1,..,..,..,18.8,..,..,..,..
Mauritania,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,114957000,81222000,116758000,143175000,174847000,184575000,294227000,407448000,390320000,256360000,451967000,295923000,302342000,602860000
Mauritania,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,122963000,104405000,116758000,143175000,174847000,197404000,297278000,407448000,424013000,291175000,485696000,312765000,302342000,..
Mauritania,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,114957000,81222000,116758000,143175000,174847000,184575000,294227000,407448000,390320000,256360000,451967000,295923000,302342000,..
Mauritania,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-32598733400,-23270442700,13607349999.9999,14211163079.1766,23170908463.2362,49153764371.6055,76625938292.1667,69237338248.2971,40328489982.569,-38740876998.8435,5837366554.17387,38820053036.5596,45781737175.6342,..
Mauritania,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0.000497,0.000188,13607350000,14565000000,28176500000,36404700000,62762000000,47744581675.0871,13391606000.0009,-3068981542.06196,17163352399.0658,24182285149.532,23867463419.422,..
Mauritania,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,..,..,..,..,..,..,..,41.42,42.52,45,45.12,46.12,40.41,44.74
Mauritania,Documents to export (number),IC.EXP.DOCS,..,..,..,8,8,8,8,8,8,8,8,8,8,..
Mauritania,Documents to import (number),IC.IMP.DOCS,..,..,..,8,8,8,8,8,8,8,8,8,8,..
Mauritania,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,3.0819736499,..,..,..,..,..,..
Mauritania,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,176,168
Mauritania,"EBRD, private nonguaranteed (NFL, current US$)",DT.NFL.NEBR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Emigration rate of tertiary educated (% of total tertiary educated population),SM.EMI.TERT.ZS,8.6033025857,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employers, total (% of employment)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment in agriculture, male (% of male employment)",SL.AGR.EMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Employment in services (% of total employment),SL.SRV.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment in services, female (% of female employment)",SL.SRV.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment in services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,16,16.3999996185,17.6000003815,18,17.2000007629,18.5,18.8999996185,19.6000003815,19.8999996185,20,20.1000003815,20.2000007629,20.3999996185,..
Mauritania,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,25,..,..,..
Mauritania,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,52.4000015259,52.4000015259,52.5,52.9000015259,53.4000015259,53.5999984741,53.7999992371,53.9000015259,53.9000015259,54,54,54.0999984741,54.2000007629,..
Mauritania,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,58,..,..,..
Mauritania,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,34,34.2999992371,35,35.2999992371,35.2000007629,36,36.2999992371,36.7999992371,36.9000015259,37,37.0999984741,37.2000007629,37.2999992371,..
Mauritania,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,40,..,..,..
Mauritania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,10.6000003815,10.8999996185,11.6000003815,11.8000001907,11.3999996185,12.1999998093,12.5,12.8000001907,13.1999998093,13.1999998093,13.3999996185,13.5,13.6000003815,..
Mauritania,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,28.3999996185,28.2999992371,28.1000003815,28.2999992371,28.7000007629,28.8999996185,29.1000003815,29,29,29,29.1000003815,29,29,..
Mauritania,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,19.6000003815,19.7000007629,20,20.2000007629,20.2000007629,20.7000007629,20.8999996185,21,21.2000007629,21.2999992371,21.3999996185,21.3999996185,21.3999996185,..
Mauritania,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,5.5931073747,5.7298318912,5.918464197,5.6089150798,5.6546176701,6.0195156389,6.046682799,8.319825059,4.7631366866,7.6776606724,7.8126939248,..,..,..
Mauritania,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,355822,360677,434181,443615,465970,483776,473688,512998,531383,535976,553584,568953,..,..
Mauritania,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,65606,76658,88926,92796,98946,..,97213,106491,110206,124421,151531,171265,..,..
Mauritania,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,63735,74742,85588,89540,95772,98730,95497,104554,108499,122595,149633,169126,..,..
Mauritania,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,1871,1916,3338,3256,3174,..,..,..,..,..,1898,2139,..,..
Mauritania,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..,20.4,..,..,..,..,15.9,34.7,45.9,26.9,..,..,..,..
Mauritania,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,8.175860405,..,10.3102903366,..,13.8801698685,..,16.0350208282,13.6826601028,10.0177497864,11.4053697586,..,..
Mauritania,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,..,..,..,..,..,..,42.6368408203,..,47.546081543,45.0730895996,47.2651405334,43.2093811035,..,..
Mauritania,Expenditure on secondary as % of government expenditure on education (%),SE.XPD.SECO.ZS,..,..,..,..,..,..,25.5914897919,..,23.2038898468,21.108549118,28.6494808197,23.3351593018,..,..
Mauritania,Expenditure on tertiary as % of government expenditure on education (%),SE.XPD.TERT.ZS,..,..,..,..,..,..,16.7199306488,..,18.7921600342,12.8271102905,12.2382898331,11.5800600052,..,..
Mauritania,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Expense (current LCU),GC.XPN.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,100,100.1914990228,123.983630923,176.2975539455,385.4144868024,410.0730178159,504.1585465252,384.7184343897,584.7911983778,782.8502613017,744.8324877105,747.3820476012,..,..
Mauritania,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,100,102.8489887678,117.2001869861,121.6968319443,230.2206793624,225.4427414392,201.4233871292,189.7449955505,208.4187832753,241.397338989,260.5684776001,255.176632328,..,..
Mauritania,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,107635254418.854,112834737003.652,124621000000,152829973203.125,299284245477.865,287175966843.701,286027327444.903,282544695882.106,386515240604.807,460980305459.813,431889694405.526,444921431648.523,391734422512.284,..
Mauritania,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.0436913777,5.8055888592,25.9663203008,0.0040121649,63.5413156163,-3.6601820278,-1.7129565445,2.1854232586,3.2417634095,16.8992403165,-1.353123966,6.6803750177,-9.0120078681,..
Mauritania,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,2786123475,2837714186,..,..
Mauritania,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,700717959.090353,741398762.857518,671125555.502773,671152482.166638,1097611599.12693,1057437016.64043,1039323580.05981,1062037199.31052,1096465932.63286,1281760345.57729,1264416539.15511,1348884305.7559,1227322745.99015,..
Mauritania,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,130116000000,137670000000,124621000000,124626000000,203815000000,196355000000,192991524177.026,197209205833.512,203602261708.353,238009497204.324,234788933656.391,250473714924.586,227901004028.16,..
Mauritania,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,92606000000,97358000000,124621000000,178210000000,381412000000,389503000000,441196000000,393397000000,607298000000,839233411102.02,830992476607.161,847797962974.571,733054616176.823,..
Mauritania,Exports of goods and services (current US$),NE.EXP.GNFS.CD,387597191.2325,380856483.084281,470267924.528302,671152482.166638,1420000000,1506276425.67925,1852182309.25753,1499421609.15896,2201199131.28281,2985338598.02327,2801538927.27112,2819586482.82017,2419322165.60008,..
Mauritania,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,2911245203.5,2957487584.9,..,..
Mauritania,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-15.3417779247,-17.2324465478,-40.9595007005,-51.7564548163,-5.0415280816,-13.2609806005,-21.0925954662,-15.8173284885,-10.4308142834,-4.9795048486,-28.7460452383,-23.706430347,-22.434571175,..
Mauritania,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,-38137190000,-5998160599.99999,-29281855100,-40639704200,-123434387000,-82580709400,-95719319300,-122860120600,-154505380700,-161677726400,-292957574500,-222023979800,..,..
Mauritania,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-47419000000,-57070000000,-199007000000,-300204000000,-41176000000,-115107000000,-202533000000,-151982000000,-124833000000,-71714661179.452,-413130378777.119,-360521272794.829,-344042596129.687,..
Mauritania,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-198469550.688443,-223253142.932475,-750969811.320755,-1130591211.24714,-153298585.256888,-445138960.49751,-850252585.33816,-579275121.577432,-452466978.576296,-255104888.85571,-1392793401.58155,-1199013151.64154,-1135454112.63923,..
Mauritania,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,..,..,..,..,101.6609016341,105.6878726412,97.2990126939,139.4747714808,116.3573410806,90.109716664,113.6442920037,119.3136369473,..,..
Mauritania,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,182.7694562554,181.7511668735,123.1093571634,103.2186891696,53.8971266698,50.6944402596,49.8756363467,63.676265484,63.0565209442,56.6611634365,71.0838309912,72.564111915,73.3551131242,..
Mauritania,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,1706230000,1703830000,1927547000,1899097000,1108862000,1241850000,1450841000,1766560000,2040977000,2153431000,2290152000,2430247000,2516194000,..
Mauritania,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,2027745000,1934885000,2071851000,2071199000,1355562000,1436678000,1668916000,1984207000,2301267000,2485479000,2900839000,3101677000,3134638000,..
Mauritania,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Mauritania,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,2027745000,1934885000,2071851000,2071199000,1355562000,1436678000,1668916000,1984207000,2301267000,2485479000,2900839000,3101677000,3134638000,..
Mauritania,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
